"LR No.","Master waybill","Warehouse Name","Description ","Order Id","Service Code","Vendor Code","Total Weight (in KG)","Actual Weight","Box Count ",Length,Breadth,Height,"Payment Mode","COD AMOUNT",Insurance,"e-Way bill","Invoice Amount","Invoice No","Shipper GSTIN","Consignee GSTIN",Company,"Consignee Name",Contact,Address,"Destination Pincode","Destination City","Destination State","Origin Pincode",Date,"Customer Code","Import Status","Error Message"
51934613286,51934613286,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVTD LT",,,700143,KOLKATA,"West Bengal",781003,14/5/2026,32987296,Failed,"Order ID can not be blank"
58046137774,58046137774,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,6,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,600041,CHENNAI,"Tamil Nadu",781003,14/5/2026,32987296,Failed,"Order ID can not be blank"
58046137984,58046137984,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,9,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)",LENOVO,,,560001,BANGALORE,Karnataka,781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58046137833,58046137833,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,600041,CHENNAI,"Tamil Nadu",781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58916665312,58916665312,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,6,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,411004,PUNE,Maharashtra,781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58046137785,58046137785,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,9,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA",,,110030,DELHI,Delhi,781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58046137811,58046137811,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)",LENOVO,,,400016,MUMBAI,Maharashtra,781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58046138006,58046138006,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,560001,BANGALORE,Karnataka,781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58046137995,58046137995,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,37,37,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,600041,CHENNAI,"Tamil Nadu",781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58046137752,58046137752,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
58046137822,58046137822,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,9,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,13/5/2026,32987296,Failed,"Order ID can not be blank"
51934613253,51934613253,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,12/5/2026,32987296,Failed,"Order ID can not be blank"
51934613275,51934613275,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,11/5/2026,32987296,Failed,"Order ID can not be blank"
58911404521,58911404521,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,7,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,110030,DELHI,Delhi,781003,9/5/2026,32987296,Failed,"Order ID can not be blank"
58911404532,58911404532,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,560001,BANGALORE,Karnataka,781003,9/5/2026,32987296,Failed,"Order ID can not be blank"
58046144881,58046144881,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,411004,PUNE,Maharashtra,781003,9/5/2026,32987296,Failed,"Order ID can not be blank"
58046144866,58046144866,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,400016,MUMBAI,Maharashtra,781003,9/5/2026,32987296,Failed,"Order ID can not be blank"
58046144855,58046144855,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,560001,BANGALORE,Karnataka,781003,9/5/2026,32987296,Failed,"Order ID can not be blank"
58916665323,58916665323,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,7,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA P L",,,600041,CHENNAI,"Tamil Nadu",781003,8/5/2026,32987296,Failed,"Order ID can not be blank"
51934613231,51934613231,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,24,24,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,7/5/2026,32987296,Failed,"Order ID can not be blank"
58916665334,58916665334,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,12,12,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,7/5/2026,32987296,Failed,"Order ID can not be blank"
51934613242,51934613242,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,62,62,2,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600124,CHENNAI,"Tamil Nadu",781003,6/5/2026,32987296,Failed,"Order ID can not be blank"
58916665301,58916665301,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,5/5/2026,32987296,Failed,"Order ID can not be blank"
58916665290,58916665290,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,411004,PUNE,Maharashtra,781003,5/5/2026,32987296,Failed,"Order ID can not be blank"
58916665065,58916665065,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,7,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,5/5/2026,32987296,Failed,"Order ID can not be blank"
91695682171,91695682171,32970588,BOX,0,PAFEX_ROAD_EXPRESS_XB,Xpressbees,80,80,2,10,10,10,PREPAID,,,,1196019,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR COMPANY (INDIA) LTD",,,122004,GURGAON,Haryana,421302,23/5/2026,32987561,Failed,"Order ID can not be blank"
91695682170,91695682170,32970588,BOX,0,PAFEX_ROAD_EXPRESS_XB,Xpressbees,10,8,1,10,10,10,PREPAID,,,,30410,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR COMPANY (INDIA) LTD",,,452015,INDORE,"Madhya Pradesh",421302,23/5/2026,32987561,Failed,"Order ID can not be blank"
91695682163,91695682163,32970588,BOX,0,PAFEX_ROAD_EXPRESS_XB,Xpressbees,10,6,1,10,10,10,PREPAID,,,,35696,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR",,,411041,PUNE,Maharashtra,421302,22/5/2026,32987561,Failed,"Order ID can not be blank"
91695682162,91695682162,32970588,BOX,0,PAFEX_ROAD_EXPRESS_XB,Xpressbees,10,7,1,10,10,10,PREPAID,,,,30410,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR COMPANY (INDIA) LTD",,,500008,HYDERABAD,Telangana,421302,22/5/2026,32987561,Failed,"Order ID can not be blank"
91695682161,91695682161,32970588,BOX,0,PAFEX_ROAD_EXPRESS_XB,Xpressbees,14,14,1,10,10,10,PREPAID,,,,43121.1,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR COMPANY (INDIA) LTD",,,600098,CHENNAI,"Tamil Nadu",421302,22/5/2026,32987561,Failed,"Order ID can not be blank"
91695682160,91695682160,32970588,BOX,0,PAFEX_ROAD_EXPRESS_XB,Xpressbees,14,14,1,10,10,10,PREPAID,,,,85901,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR COMPANY (INDIA) LTD",,,380006,AHMEDABAD,Gujarat,421302,22/5/2026,32987561,Failed,"Order ID can not be blank"
91695331099,91695331099,32970588,BOX,0,PAFEX_ROAD_EXPRESS_XB,Xpressbees,10,4,1,10,10,10,PREPAID,,,,34840.64,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR COMPANY (INDIA) LTD",,,560036,BANGALORE,Karnataka,421302,22/5/2026,32987561,Failed,"Order ID can not be blank"
58977802225,58977802225,32987407,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,65,65,2,10,10,10,PREPAID,,,,0,,,,"ALL LOGISTICS SOLUTION",KAVITHO,,,560001,BANGALORE,Karnataka,122001,23/5/2026,32987407,Failed,"Order ID can not be blank"
58977518950,58977518950,32987612,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,8,8,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",OPTIMUS,,,360001,RAJKOT,Gujarat,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
58977518283,58977518283,32987612,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,5,5,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","KLUG AVALON",,,411004,PUNE,Maharashtra,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
58977518261,58977518261,32987612,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,45,45,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","VGD TECH",,,500078,MEDCHAL,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
58977518250,58977518250,32987612,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,10,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",APPALTO,,,461001,HOSHANGABAD,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
58977518246,58977518246,32987612,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,5,5,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",POLAR,,,302017,JAIPUR,Rajasthan,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
58977518235,58977518235,32987612,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,13,13,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",INYANTHA,,,412801,KHANDALA,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
58976693635,58976693635,32987494,BOX,"MANISH GUPTA",PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,11,10,1,10,10,10,PREPAID,,,,0,,,,"MR CARGO SERVICES","MR  MANISH NADIR",,,560001,BANGALORE,Karnataka,110030,23/5/2026,32987494,Success,"Inserted Successfully"
51934613220,51934613220,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA",,,560001,BANGALORE,Karnataka,781003,5/5/2026,32987296,Failed,"Order ID can not be blank"
58916665054,58916665054,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,15,15,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,4/5/2026,32987296,Failed,"Order ID can not be blank"
51934613216,51934613216,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,4/5/2026,32987296,Failed,"Order ID can not be blank"
58916665161,58916665161,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,7,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781001,2/5/2026,32987296,Failed,"Order ID can not be blank"
58916665091,58916665091,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,30,30,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781001,2/5/2026,32987296,Failed,"Order ID can not be blank"
58916665080,58916665080,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781001,2/5/2026,32987296,Failed,"Order ID can not be blank"
58916665076,58916665076,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,110030,DELHI,Delhi,781001,2/5/2026,32987296,Failed,"Order ID can not be blank"
58916665150,58916665150,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,400016,MUMBAI,Maharashtra,781001,2/5/2026,32987296,Failed,"Order ID can not be blank"
58967976211,58967976211,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,28,28,2,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,600124,CHENNAI,"Tamil Nadu",800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976200,58967976200,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,110030,DELHI,Delhi,800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976196,58967976196,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,411004,PUNE,Maharashtra,800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976185,58967976185,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,600124,CHENNAI,"Tamil Nadu",800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976174,58967976174,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,400016,MUMBAI,Maharashtra,800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976163,58967976163,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,700143,KOLKATA,"West Bengal",800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976152,58967976152,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,8,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,560001,BANGALORE,Karnataka,800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976141,58967976141,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,7,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,600124,CHENNAI,"Tamil Nadu",800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976130,58967976130,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,110030,DELHI,Delhi,800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976126,58967976126,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,400016,MUMBAI,Maharashtra,800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976115,58967976115,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO  INDIA PVT LT",,,560001,BANGALORE,Karnataka,800001,22/5/2026,32987420,Failed,"Order ID can not be blank"
58967976104,58967976104,SRIPERUMBUDUR,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,22,22,1,10,10,10,PREPAID,,,,0,,,,"YCH LOGISTICS INDIA PVT LTD (PATNA)","LENOVO INDIA",,,600124,CHENNAI,"Tamil Nadu",800001,23/5/2026,32987420,Failed,"Order ID can not be blank"
58967138160,58967138160,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,5,5,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,700143,KOLKATA,"West Bengal",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967138156,58967138156,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,80,80,3,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,530001,VISAKHAPATNAM,"Andhra Pradesh",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967138145,58967138145,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,45,45,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,492001,RAIPUR,Chhattisgarh,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967138064,58967138064,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,7,7,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,208020,KANPUR,"Uttar Pradesh",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967138053,58967138053,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,5,5,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,208020,KANPUR,"Uttar Pradesh",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967138042,58967138042,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,5,5,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,734001,SILIGURI,"West Bengal",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967138031,58967138031,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,45,45,2,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,751001,BHUBANESHWAR,,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967138016,58967138016,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,10,2,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,682001,COCHIN,,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137994,58967137994,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,6,6,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,110030,DELHI,Delhi,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137972,58967137972,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,6,6,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,248001,DEHRADUN,Uttarakhand,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137946,58967137946,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,6,6,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,110030,DELHI,Delhi,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137891,58967137891,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,10,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,302017,JAIPUR,Rajasthan,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
990048674,58165950883,32970074,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,13,13,2,10,10,10,PREPAID,,,,10000,,,,"Universal World Wide Express","VIKAS MISHRA",,,110068,DELHI,Delhi,400078,25/5/2026,32987497,Failed,"Order ID can not be blank"
58967137880,58967137880,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,15,15,2,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,302017,JAIPUR,Rajasthan,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137876,58967137876,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,41,41,5,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,302017,JAIPUR,Rajasthan,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137843,58967137843,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,5,5,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,302017,JAIPUR,Rajasthan,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137832,58967137832,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,15,15,3,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,141001,LUDHIANA,Punjab,400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137703,58967137703,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,34,34,5,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,600041,CHENNAI,"Tamil Nadu",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137681,58967137681,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,33,33,3,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,700143,KOLKATA,"West Bengal",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
58967137670,58967137670,32970588,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,14,14,2,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27",OTIS,,,625107,MADURAI,"Tamil Nadu",400016,23/5/2026,32987561,Failed,"Order ID can not be blank"
